Employee ID,First Name,Last Name,Gender,State,City,Job Title,Education Level,Birth Date,Hire Date,salary,Actual Salary,Department,promotion_last_5years,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,Termination Date
E22015,Cheryl,Garrison,Male,Florida,Miami,Sales Representative,Bachelor's,03-07-1968,12-07-2024,low,48658,sales,0,0.38,0.54,2,143,3,0,1,
E22016,Melissa,Jones,Female,Florida,Orlando,Sales Representative,Bachelor's,28-12-1968,04-10-2016,low,42427,sales,0,0.45,0.47,2,160,3,0,1,
E22017,Kathleen,Cox,Female,California,San Francisco,Sales Representative,Bachelor's,27-03-1998,04-10-2017,low,38895,sales,0,0.78,0.99,4,255,6,0,1,
E22018,Kayla,Henderson,Female,Florida,Orlando,Sales Representative,Bachelor's,04-11-1980,12-08-2024,low,38693,sales,1,0.45,0.51,2,160,3,1,1,
E22019,Cheyenne,Davis,Female,Illinois,Springfield,Sales Representative,Bachelor's,22-08-1991,21-05-2021,low,30715,sales,0,0.76,0.89,5,262,5,0,1,
E22020,Allison,Smith,Male,New York,New York City,Sales Representative,Bachelor's,12-08-1989,08-06-2024,low,41307,sales,0,0.11,0.83,6,282,4,0,1,
E22021,Stephanie,Brooks,Male,Illinois,Springfield,Sales Representative,Bachelor's,30-06-1981,28-07-2023,low,47232,sales,0,0.38,0.55,2,147,3,0,1,29-08-2024
E22022,Elizabeth,Fisher,Female,California,San Francisco,Sales Representative,Bachelor's,07-10-1974,15-04-2019,low,48958,sales,0,0.09,0.95,6,304,4,0,1,
E22023,Harold,Atkins,Female,New York,New York City,Sales Director,Master's,24-02-1987,26-03-2024,low,48095,sales,0,0.46,0.57,2,139,3,0,1,
E22024,Daniel,Martinez,Female,New York,New York City,Account Manager,Bachelor's,25-05-1979,30-08-2021,low,48020,sales,0,0.4,0.53,2,158,3,0,1,
E22025,Maria,Taylor,Male,Florida,Orlando,Sales Director,Master's,08-07-1989,03-05-2016,low,35113,sales,0,0.89,0.92,5,242,5,0,1,
E22026,Cassandra,Mcdaniel,Male,Texas,Houston,Account Manager,Bachelor's,09-04-1992,21-02-2023,low,36957,sales,0,0.82,0.87,4,239,5,0,1,
E22027,Tyler,Thompson,Male,New York,New York City,Account Manager,Bachelor's,18-01-1976,08-02-2023,low,30435,sales,0,0.4,0.49,2,135,3,0,1,
E22028,Beth,Kim,Male,Texas,Austin,Accountant,Bachelor's,01-01-1980,25-12-2016,low,46592,accounting,0,0.41,0.46,2,128,3,0,1,
E22029,Shawn,Williams,Male,California,Los Angeles,Financial Analyst,Master's,07-12-1996,20-08-2016,low,34443,accounting,0,0.38,0.5,2,132,3,0,1,
E22030,Lori,Collins,Male,Illinois,Springfield,Financial Analyst,Master's,14-11-1996,11-08-2019,low,36474,accounting,0,0.09,0.62,6,294,4,0,1,
E22031,Eric,James,Female,California,San Diego,Recruiter,Bachelor's,17-01-1990,17-12-2017,low,49599,hr,0,0.45,0.57,2,134,3,0,1,
E22032,Alexis,Shelton,Male,Illinois,Chicago,HR Manager,Master's,15-04-1996,28-12-2022,low,49983,hr,0,0.4,0.51,2,145,3,0,1,
E22033,Dana,Harrington,Female,Florida,Tampa,HR Manager,Master's,02-06-1990,14-03-2023,low,30587,hr,0,0.45,0.55,2,140,3,0,1,
E22034,Patricia,Wright,Female,Texas,Houston,HR Manager,Master's,10-02-1968,20-02-2019,low,35897,hr,0,0.84,0.87,4,246,6,0,1,
E22035,Anthony,Vincent,Male,Texas,Dallas,Software Engineer,Bachelor's,19-01-1968,03-10-2017,low,45992,technical,0,0.1,0.94,6,255,4,0,1,
E22036,Willie,Davidson,Male,Texas,Houston,Data Scientist,Master's,13-07-1998,12-11-2024,low,34624,technical,0,0.38,0.46,2,137,3,0,1,
E22037,Ryan,Walters,Male,Florida,Tampa,Software Engineer,Bachelor's,02-02-1988,22-05-2024,low,39991,technical,0,0.45,0.5,2,126,3,0,1,30-05-2024
E22038,Margaret,Jackson,Male,Illinois,Naperville,Software Engineer,Bachelor's,10-03-1986,30-10-2023,low,47154,technical,0,0.11,0.89,6,306,4,0,1,
E22039,Christine,Sanchez,Male,Texas,Houston,Data Scientist,Master's,07-04-1984,01-04-2021,low,47235,technical,0,0.41,0.54,2,152,3,0,1,
E22040,Jared,Hernandez,Male,Florida,Tampa,Software Engineer,Bachelor's,12-11-1983,02-08-2019,low,31819,technical,0,0.87,0.88,5,269,5,0,1,
E22041,Aimee,Evans,Male,New York,Rochester,Software Engineer,Bachelor's,14-09-2000,06-06-2018,low,31747,technical,0,0.45,0.48,2,158,3,0,1,
E22042,Jamie,Miranda,Female,California,San Francisco,Software Engineer,Bachelor's,01-10-1992,19-01-2025,low,41771,technical,0,0.4,0.46,2,127,3,0,1,
E22043,Jason,White,Male,California,Los Angeles,Software Engineer,Bachelor's,26-12-1994,19-07-2019,low,43237,technical,0,0.1,0.8,7,281,4,0,1,
E22044,Erin,Leach,Male,California,San Francisco,Data Scientist,Master's,27-01-1987,01-07-2017,low,36929,technical,0,0.09,0.89,6,276,4,0,1,
E22045,Kimberly,Cole,Male,Florida,Miami,Software Engineer,Bachelor's,08-10-2002,24-10-2024,low,33147,technical,0,0.84,0.74,3,182,4,0,1,
E22046,Melissa,Walker,Female,Florida,Tampa,Customer Support,High School,06-08-2002,09-10-2021,low,31263,support,0,0.4,0.55,2,147,3,0,1,
E22047,Randall,Barnett,Male,Florida,Orlando,Customer Support,High School,23-05-1988,01-02-2020,low,39661,support,0,0.57,0.7,3,273,6,0,1,
E22048,Jennifer,Smith,Male,Texas,Austin,Technical Support,High School,07-12-1968,23-04-2018,low,35520,support,0,0.4,0.54,2,148,3,0,1,28-10-2024
E22049,Faith,Hernandez,Male,Illinois,Naperville,Customer Support,High School,27-08-2001,26-04-2020,low,35508,support,0,0.43,0.47,2,147,3,0,1,
E22050,Lisa,Collins,Female,Texas,Austin,Customer Support,High School,14-06-1982,26-12-2018,low,35061,support,0,0.13,0.78,6,152,2,0,1,
E22051,Brent,Anderson,Male,Texas,Houston,Customer Support,High School,07-03-1993,08-08-2016,low,43389,support,0,0.44,0.55,2,135,3,0,1,
E22052,Paul,Griffin,Female,New York,Rochester,Customer Support,High School,29-01-1993,01-11-2019,low,43565,support,0,0.38,0.55,2,134,3,0,1,
E22053,Donald,Costa,Male,Illinois,Springfield,Technical Support,High School,09-07-1993,11-06-2018,low,33768,support,0,0.39,0.54,2,132,3,0,1,
E22054,Erin,Hunter,Female,New York,Buffalo,Customer Support,High School,29-08-1966,02-09-2024,low,45352,support,0,0.1,0.92,7,307,4,0,1,
E22055,David,Johnson,Female,California,Los Angeles,Customer Support,High School,10-04-1977,28-12-2023,low,31241,support,0,0.37,0.46,2,140,3,0,1,
E22056,Cheryl,Li,Male,Texas,Houston,Customer Support,High School,27-09-1982,14-02-2018,low,31496,support,0,0.11,0.94,7,255,4,0,1,16-07-2020
E22057,Heather,Bray,Female,Illinois,Naperville,Software Engineer,Bachelor's,07-04-1969,15-05-2019,low,32059,technical,0,0.1,0.81,6,309,4,0,1,
E22058,Laura,Morse,Female,Illinois,Naperville,Software Engineer,Bachelor's,27-06-1976,15-05-2020,low,38438,technical,0,0.38,0.54,2,128,3,0,1,
E22059,Beth,Pena,Female,California,Los Angeles,Tech Lead,Master's,18-05-1987,13-04-2022,low,36219,technical,0,0.85,1,4,225,5,0,1,
E22060,Jason,Green,Female,New York,Buffalo,General Manager,Master's,12-10-1974,11-06-2024,medium,79957,management,0,0.85,0.91,5,226,5,0,1,11-08-2024
E22061,Jennifer,Willis,Male,California,San Diego,IT Support,High School,31-10-1985,02-11-2022,medium,57347,IT,0,0.11,0.93,7,308,4,0,1,
E22062,Lori,Brown,Male,Illinois,Springfield,IT Support,High School,18-09-1970,25-03-2021,medium,66575,IT,0,0.1,0.95,6,244,5,0,1,
E22063,Veronica,Luna,Female,Illinois,Springfield,IT Support,High School,03-06-1981,29-05-2022,medium,74482,IT,0,0.36,0.56,2,132,3,0,1,
E22064,William,Campbell,Male,California,San Diego,System Administrator,Bachelor's,05-01-1991,16-08-2018,medium,78409,IT,0,0.11,0.94,6,286,4,0,1,
E22065,Heidi,Smith,Female,Florida,Miami,IT Support,High School,27-10-2001,27-07-2022,medium,66468,IT,0,0.81,0.7,6,161,4,0,1,
E22066,Allison,Wright,Female,Illinois,Chicago,Business Analyst,Master's,14-03-1969,23-08-2020,medium,51044,product_mng,0,0.43,0.54,2,153,3,0,1,
E22067,Brittany,Gibson,Female,New York,Rochester,Business Analyst,Master's,14-01-1965,08-01-2019,medium,74888,product_mng,0,0.9,0.98,4,264,6,0,1,
E22068,Jennifer,Farrell,Female,Texas,Houston,Product Manager,Master's,18-11-1968,08-05-2017,medium,54447,product_mng,0,0.76,0.86,5,223,5,1,1,
E22069,Michael,Howell,Male,New York,Buffalo,Product Manager,Master's,07-10-1974,20-07-2021,medium,59932,product_mng,0,0.43,0.5,2,135,3,0,1,
E22070,Howard,Rogers,Male,Illinois,Naperville,System Administrator,Bachelor's,01-04-1971,13-10-2020,medium,68389,IT,0,0.74,0.99,2,277,3,0,1,
E22071,Kimberly,Cain,Male,Texas,Dallas,Product Manager,Master's,13-02-1974,22-02-2018,medium,75250,product_mng,0,0.09,0.77,5,275,4,0,1,
E22072,Janet,Pineda,Female,Illinois,Springfield,Business Analyst,Master's,29-11-1967,24-12-2016,high,95965,product_mng,0,0.45,0.49,2,149,3,0,1,02-08-2020
E22073,Benjamin,Williams,Male,Illinois,Chicago,Product Manager,Master's,16-01-2001,20-11-2018,low,46765,product_mng,0,0.09,0.87,7,295,4,0,1,
E22074,Gregory,Ball,Female,Texas,Austin,Product Manager,Master's,28-02-1986,27-09-2020,medium,54237,product_mng,0,0.11,0.97,6,277,4,0,1,
E22075,Christopher,Gay,Male,Illinois,Chicago,Business Analyst,Master's,02-12-1975,07-10-2016,medium,69596,product_mng,0,0.11,0.79,7,306,4,0,1,
E22076,Brooke,Turner,Male,Illinois,Chicago,Business Analyst,Master's,01-08-1997,06-04-2018,medium,60606,product_mng,0,0.1,0.83,6,295,4,0,1,
E22077,Christopher,Hoffman,Male,Texas,Austin,Marketing Coordinator,Bachelor's,13-07-1985,21-04-2023,medium,73077,marketing,0,0.4,0.54,2,137,3,0,1,
E22078,Colin,Richardson,Female,New York,Rochester,Sales Representative,Bachelor's,09-06-1964,19-06-2020,low,45837,sales,0,0.43,0.56,2,157,3,0,1,
E22079,Hunter,Hernandez,Male,California,Los Angeles,Financial Analyst,Master's,21-05-1972,09-07-2020,low,47981,accounting,0,0.39,0.56,2,142,3,0,1,
E22080,Lisa,Peterson,Female,Florida,Miami,Technical Support,High School,31-08-1985,19-01-2024,low,48269,support,0,0.45,0.54,2,140,3,0,1,
E22081,Renee,Cochran,Male,Florida,Orlando,Data Scientist,Master's,25-03-1977,21-10-2016,low,47222,technical,0,0.38,0.49,2,151,3,0,1,
E22082,Kimberly,Moore,Female,New York,Buffalo,Operations Manager,Master's,30-10-1995,01-08-2021,low,47951,management,1,0.79,0.59,4,139,3,0,1,
E22083,Kimberly,Park,Male,Texas,Houston,Marketing Manager,Master's,02-05-1984,24-10-2022,low,44318,marketing,0,0.84,0.85,4,249,6,0,1,02-06-2023
E22084,Valerie,Lynn,Male,New York,New York City,Marketing Manager,Master's,17-12-1998,15-11-2021,low,44970,marketing,0,0.11,0.77,6,291,4,0,1,
E22085,Lawrence,Anderson,Female,Texas,Austin,Marketing Coordinator,Bachelor's,03-05-1982,17-03-2020,low,46038,marketing,0,0.11,0.87,6,305,4,0,1,
E22086,Robert,Cochran,Female,Illinois,Naperville,Sales Director,Master's,26-12-1973,27-03-2023,low,43904,sales,0,0.17,0.84,5,232,3,0,1,
E22087,Jennifer,Roberts,Female,Florida,Miami,Sales Representative,Bachelor's,17-08-1992,12-01-2020,low,31516,sales,0,0.44,0.45,2,132,3,0,1,
E22088,Amy,Becker,Female,Illinois,Naperville,Sales Representative,Bachelor's,01-03-2001,16-08-2022,low,47454,sales,0,0.37,0.57,2,130,3,0,1,
E22089,Donald,Zimmerman,Female,New York,New York City,Sales Representative,Bachelor's,09-11-1997,29-07-2016,low,49234,sales,0,0.1,0.79,6,291,4,0,1,
E22090,Nathan,Goodwin,Female,Texas,Dallas,Sales Representative,Bachelor's,02-11-1976,09-09-2024,low,30714,sales,0,0.4,0.5,2,130,3,0,1,
E22091,Shawn,Johnson,Female,New York,Buffalo,Sales Representative,Bachelor's,09-01-1977,02-03-2017,low,34799,sales,0,0.89,1,5,246,5,0,1,
E22092,Amanda,Morales,Male,Illinois,Springfield,Sales Representative,Bachelor's,08-05-1993,01-12-2018,low,42549,sales,0,0.42,0.48,2,143,3,0,1,
E22093,Felicia,Ashley,Female,California,San Diego,Account Manager,Bachelor's,13-08-2000,25-12-2021,low,38660,sales,0,0.46,0.55,2,129,3,0,1,
E22094,Veronica,Barrera,Male,Florida,Tampa,Account Manager,Bachelor's,20-07-1983,02-02-2022,low,32006,sales,0,0.09,0.83,6,255,4,0,1,
E22095,John,Parks,Male,Florida,Tampa,Sales Representative,Bachelor's,17-02-1975,02-02-2017,low,31977,sales,0,0.37,0.51,2,155,3,0,1,
E22096,Noah,Edwards,Female,Florida,Tampa,Sales Representative,Bachelor's,24-02-1982,07-10-2022,low,41767,sales,0,0.1,0.77,6,265,4,0,1,
E22097,Eric,Stevens,Female,California,Los Angeles,Sales Representative,Bachelor's,27-03-1965,25-04-2019,low,42324,sales,0,0.1,0.84,6,279,4,0,1,
E22098,Kevin,Lewis,Male,New York,New York City,Account Manager,Bachelor's,10-03-1983,26-03-2019,low,38124,sales,0,0.11,0.97,6,284,4,0,1,
E22099,Michael,Love,Female,Florida,Tampa,Sales Director,Master's,12-06-1980,13-07-2016,medium,73160,sales,0,0.9,1,5,221,6,0,1,
E22100,Adam,Watkins,Female,Florida,Miami,Sales Representative,Bachelor's,23-09-1983,13-11-2017,medium,79011,sales,0,0.38,0.52,2,154,3,0,1,
E22101,Michael,Wilson,Female,New York,Buffalo,Account Manager,Bachelor's,12-08-1991,21-05-2019,medium,51440,sales,0,0.36,0.52,2,147,3,0,1,12-02-2021
E22102,Megan,Jones,Female,Florida,Tampa,Sales Director,Master's,25-08-1995,22-04-2023,medium,79112,sales,0,0.42,0.46,2,150,3,0,1,09-12-2024
E22103,Ethan,King,Male,Illinois,Chicago,Account Manager,Bachelor's,26-04-1968,10-05-2017,medium,69364,sales,0,0.09,0.94,7,267,4,0,1,
E22104,Dean,Wheeler,Male,Texas,Dallas,Account Manager,Bachelor's,08-04-1982,19-06-2017,medium,68366,sales,0,0.43,0.52,2,158,3,0,1,
E22105,Grant,Wise,Male,California,San Diego,Accountant,Bachelor's,25-03-1988,13-01-2022,medium,55752,accounting,0,0.24,0.46,7,224,5,0,1,
E22106,Taylor,Thomas,Male,Florida,Tampa,Accountant,Bachelor's,28-03-1978,09-12-2016,medium,68861,accounting,0,0.91,1,4,257,5,0,1,10-11-2023
E22107,Austin,Gardner,Male,Florida,Miami,Accountant,Bachelor's,16-11-1966,16-03-2019,medium,76500,accounting,0,0.44,0.5,2,148,3,0,1,
E22108,Andrea,Walker,Female,California,Los Angeles,Recruiter,Bachelor's,04-11-2001,15-04-2017,medium,69936,hr,0,0.71,0.87,3,177,4,0,1,
E22109,David,Barrera,Male,Illinois,Springfield,HR Manager,Master's,12-04-1964,18-07-2024,medium,52526,hr,0,0.4,0.49,2,155,3,0,1,
E22110,Lawrence,Reyes,Male,Illinois,Naperville,Recruiter,Bachelor's,26-12-1971,23-12-2018,medium,50543,hr,0,0.43,0.47,2,144,3,0,1,13-10-2020
E22111,Shane,Wise,Male,Illinois,Chicago,HR Manager,Master's,21-06-1965,07-10-2020,high,112432,hr,0,0.09,0.85,6,289,4,0,1,
E22112,Timothy,Martinez,Male,Illinois,Springfield,Data Scientist,Master's,28-05-1983,16-06-2022,low,47269,technical,0,0.43,0.52,2,160,3,0,1,
E22113,Shannon,Rodriguez,Male,New York,Rochester,Tech Lead,Master's,19-04-1970,20-04-2019,medium,60904,technical,0,0.9,0.96,4,258,5,0,1,
E22114,Thomas,Leach,Male,California,San Diego,Software Engineer,Bachelor's,25-02-1973,28-03-2019,medium,62675,technical,0,0.84,1,5,234,5,0,1,
E22115,Brittany,Osborne,Female,Texas,Dallas,Tech Lead,Master's,13-06-1987,04-05-2022,medium,72620,technical,0,0.37,0.48,2,137,3,0,1,
E22116,Michael,Thomas,Male,Florida,Tampa,Data Scientist,Master's,21-01-1992,16-10-2022,medium,50521,technical,0,0.86,0.68,5,263,2,0,1,
E22117,Jacob,Montgomery,Female,Texas,Austin,Software Engineer,Bachelor's,10-08-1972,25-02-2022,low,40710,technical,0,0.11,0.84,6,251,4,0,1,
E22118,Sara,Wheeler,Female,Florida,Miami,Software Engineer,Bachelor's,09-05-1976,30-07-2018,low,31816,technical,0,0.37,0.57,2,133,3,0,1,
E22119,Kayla,Turner,Female,Illinois,Chicago,Tech Lead,Master's,18-05-1988,08-11-2016,low,46466,technical,0,0.4,0.46,2,132,3,0,1,
E22120,Catherine,Herrera,Female,Texas,Houston,Software Engineer,Bachelor's,14-12-1992,16-03-2018,low,39124,technical,0,0.14,0.62,4,158,4,1,1,
E22121,Kristi,Salas,Female,Illinois,Springfield,Software Engineer,Bachelor's,25-02-1967,05-08-2017,low,47187,technical,0,0.4,0.46,2,135,3,0,1,
E22122,Ashley,Hendricks,Male,Florida,Orlando,Software Engineer,Bachelor's,03-04-1985,25-09-2017,low,31852,technical,0,0.75,1,4,216,6,0,1,
E22123,Julie,Mcpherson,Male,Texas,Houston,Customer Support,High School,22-08-1990,15-11-2023,low,43472,support,0,0.11,0.84,6,300,5,1,1,06-12-2023
E22124,Carl,Smith,Male,Texas,Austin,Customer Support,High School,05-03-1973,13-05-2018,low,30819,support,0,0.46,0.49,2,138,3,0,1,
E22125,Steven,Duncan,Male,Texas,Dallas,Technical Support,High School,12-03-1971,08-10-2020,low,34463,support,0,0.11,0.92,6,260,4,0,1,
E22126,Mark,Mathis,Female,New York,Rochester,Customer Support,High School,02-07-1985,05-12-2022,low,33252,support,0,0.38,0.49,2,132,3,0,1,
E22127,Brad,Rodriguez,Female,California,Los Angeles,Customer Support,High School,19-01-1986,14-03-2022,low,33637,support,0,0.7,0.89,3,183,5,0,1,
E22128,Jacqueline,Brown,Male,California,San Francisco,Customer Support,High School,12-08-1987,18-10-2018,low,38978,support,0,0.09,0.82,6,250,4,0,1,05-08-2020
E22129,Scott,Williams,Male,New York,Buffalo,Customer Support,High School,04-05-1978,07-12-2021,low,49177,support,0,0.37,0.45,2,151,3,0,1,
E22130,David,Davis,Male,California,San Diego,Technical Support,High School,12-07-1972,16-10-2016,low,42488,support,0,0.1,0.83,6,292,4,0,1,
E22131,Rebecca,Tanner,Male,Texas,Dallas,Customer Support,High School,13-02-1996,06-01-2021,low,41621,support,0,0.38,0.57,2,140,3,0,1,
E22132,Zachary,Burns,Male,Texas,Dallas,Customer Support,High School,14-09-1983,15-10-2016,low,34572,support,0,0.9,1,5,221,5,0,1,05-12-2024
E22133,Kelly,Lowe,Female,Florida,Orlando,Technical Support,High School,18-03-1982,29-07-2017,low,48997,support,0,0.44,0.51,2,138,3,0,1,
E22134,Michael,Torres,Male,Texas,Dallas,Data Scientist,Master's,29-06-1965,24-01-2021,low,32890,technical,0,0.36,0.5,2,132,3,0,1,
E22135,Catherine,Lowe,Female,Florida,Orlando,Tech Lead,Master's,07-11-1981,21-07-2017,low,32784,technical,0,0.31,0.84,7,133,5,0,1,
E22136,Frank,Bean,Female,Florida,Miami,Software Engineer,Bachelor's,27-08-1982,15-01-2021,low,47951,technical,0,0.1,0.84,6,283,4,1,1,
E22137,Kathleen,Carter,Female,Texas,Austin,General Manager,Master's,21-11-1992,24-05-2021,low,32834,management,0,0.42,0.48,2,129,3,0,1,
E22138,Lawrence,Carter,Male,Florida,Tampa,IT Support,High School,23-05-1974,02-12-2017,low,31680,IT,0,0.74,1,4,249,5,0,1,
E22139,Christine,Jones,Male,California,San Francisco,IT Support,High School,21-02-1990,21-06-2021,low,40094,IT,0,0.73,0.87,5,257,5,0,1,
E22140,Kayla,Smith,Male,Illinois,Springfield,System Administrator,Bachelor's,11-08-1993,23-04-2019,low,42772,IT,0,0.09,0.96,6,245,4,0,1,
E22141,Tonya,Davis,Female,New York,New York City,IT Support,High School,09-07-1982,04-10-2019,low,45956,IT,0,0.45,0.53,2,155,3,0,1,
E22142,Michelle,Buchanan,Male,Florida,Miami,IT Support,High School,18-07-1976,29-05-2020,low,43784,IT,0,0.11,0.8,6,256,4,0,1,
E22143,Brandy,Holden,Male,Illinois,Naperville,Product Manager,Master's,19-07-1973,11-08-2023,low,45602,product_mng,0,0.37,0.47,2,152,3,0,1,
E22144,Amanda,Allen,Male,Illinois,Springfield,Product Manager,Master's,24-11-1991,12-10-2023,low,41926,product_mng,0,0.84,0.99,4,267,5,0,1,
E22145,Erin,King,Female,New York,Buffalo,Business Analyst,Master's,13-05-1975,14-12-2017,low,40606,product_mng,0,0.41,0.46,2,151,3,0,1,
E22146,Monique,Zavala,Male,Illinois,Chicago,Business Analyst,Master's,14-04-1993,16-08-2020,low,42809,product_mng,0,0.76,0.92,4,239,5,0,1,
E22147,Sheryl,Davis,Female,New York,Rochester,IT Support,High School,05-03-1996,30-04-2023,low,37402,IT,0,0.11,0.87,6,306,4,0,1,
E22148,Steven,Holt,Female,Texas,Austin,Marketing Manager,Master's,27-02-1996,15-01-2018,low,41934,marketing,0,0.84,0.88,4,263,5,1,1,
E22149,Blake,Fox,Male,Texas,Austin,Marketing Coordinator,Bachelor's,15-02-1978,17-02-2024,low,45370,marketing,0,0.39,0.5,2,147,3,0,1,
E22150,Lindsey,Herman,Female,Florida,Orlando,Marketing Manager,Master's,18-11-1984,21-10-2018,low,47962,marketing,0,0.11,0.91,6,278,4,0,1,
E22151,Samantha,Roberts,Female,Florida,Miami,Marketing Coordinator,Bachelor's,18-11-1991,31-12-2017,low,38395,marketing,0,0.45,0.56,2,154,3,0,1,
E22152,Elizabeth,Rivera,Female,Illinois,Springfield,Marketing Coordinator,Bachelor's,02-11-1964,25-05-2024,low,44064,marketing,0,0.37,0.52,2,143,3,0,1,
E22153,Christopher,Smith,Female,Texas,Dallas,Marketing Manager,Master's,13-10-2002,18-06-2017,low,33880,marketing,0,0.4,0.52,2,155,3,0,1,08-06-2024
E22154,Cody,Tran,Male,Florida,Orlando,Sales Representative,Bachelor's,23-02-1968,19-11-2022,low,43309,sales,0,0.39,0.48,2,160,3,0,1,
E22155,Joshua,Schroeder,Female,California,Los Angeles,Accountant,Bachelor's,20-12-1966,29-07-2022,low,39414,accounting,0,0.11,0.8,6,304,4,0,1,
E22156,David,Murphy,Male,California,San Diego,Customer Support,High School,16-05-1964,29-12-2024,low,30849,support,0,0.83,1,5,240,5,0,1,05-01-2025
E22157,Brian,Nelson,Female,Texas,Dallas,Software Engineer,Bachelor's,22-11-1997,15-02-2017,low,45142,technical,0,0.11,0.92,6,305,4,0,1,
E22158,James,Williams,Female,New York,New York City,Operations Manager,Master's,04-03-1979,16-12-2024,low,47502,management,0,0.39,0.5,2,136,3,0,1,
E22159,Lindsay,Reynolds,Female,California,San Francisco,Marketing Manager,Master's,28-09-1964,30-10-2024,low,43083,marketing,0,0.45,0.45,2,132,3,0,1,
E22160,Bethany,Harrison,Male,Illinois,Springfield,Marketing Coordinator,Bachelor's,01-01-1998,20-03-2022,low,33615,marketing,0,0.1,0.95,7,301,4,0,1,
E22161,Samuel,Garrett,Male,Illinois,Chicago,Marketing Coordinator,Bachelor's,21-03-1998,16-08-2022,low,31607,marketing,0,0.9,0.98,5,243,6,0,1,
E22162,Thomas,Vega,Female,Texas,Austin,Sales Representative,Bachelor's,14-04-1993,05-05-2019,low,36147,sales,0,0.45,0.51,2,147,3,0,1,
E22163,Kathleen,Turner,Female,New York,Buffalo,Sales Representative,Bachelor's,20-11-1989,28-07-2024,low,41358,sales,0,0.79,0.89,5,239,5,0,1,
E22164,Paul,Meyer,Male,New York,Buffalo,Sales Representative,Bachelor's,29-05-1971,17-01-2025,low,41507,sales,0,0.9,0.99,5,260,5,0,1,
E22165,Michael,Thomas,Female,New York,Buffalo,Account Manager,Bachelor's,08-02-1979,25-09-2020,low,49087,sales,0,0.11,0.84,7,296,4,0,1,
E22166,Lynn,Baldwin,Female,California,San Diego,Sales Representative,Bachelor's,08-08-1999,22-01-2025,low,38539,sales,0,0.43,0.55,2,129,3,0,1,
E22167,Michael,Martin,Male,Illinois,Naperville,Sales Representative,Bachelor's,19-06-1967,14-09-2024,low,36416,sales,0,0.31,0.54,5,132,5,0,1,
